/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_platform_application_test.go:139:22: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_platform_application_test.go:145:22: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_platform_application_test.go:152:22: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_platform_application_test.go:159:22: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_platform_application_test.go:166:22: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_platform_application_test.go:505:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_topic_test.go:171:20: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_topic_test.go:540:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_topic_test.go:567:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sns_topic_test.go:641:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_spot_fleet_request_test.go:696:28: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sqs_queue_test.go:233:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_sqs_queue_test.go:660:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_ssm_activation_test.go:245:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_ssm_resource_data_sync_test.go:96:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_ssm_resource_data_sync_test.go:149:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_cache_test.go:22:24: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_cache_test.go:23:24: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_cache_test.go:36:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_cached_iscsi_volume_test.go:23:24: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_cached_iscsi_volume_test.go:24:24: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_cached_iscsi_volume_test.go:33:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_cached_iscsi_volume_test.go:37:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_upload_buffer_test.go:22:24: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_upload_buffer_test.go:23:24: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_upload_buffer_test.go:36:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_working_storage_test.go:22:24: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_working_storage_test.go:23:24: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_storagegateway_working_storage_test.go:36:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_transfer_user_test.go:332:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_transfer_user_test.go:441:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_transfer_user_test.go:547:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_vpc_endpoint_connection_notification_test.go:110:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_vpc_endpoint_connection_notification_test.go:199:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_vpc_endpoint_test.go:182:13: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/resource_aws_wafv2_web_acl_logging_configuration_test.go:293:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/structure_test.go:508:21: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/structure_test.go:516:12: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:173:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:174:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:175:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:190:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:221:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:322:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:323:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:324:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:325:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:326:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:327:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:328:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:329:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:330:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:331:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:332:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:333:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:334:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:335:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:336:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:337:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:350:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:351:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:363:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:364:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:365:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:366:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:377:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:378:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:379:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:380:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:381:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:382:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:383:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:384:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:385:3: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:2549:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:2561:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:2565:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
/home/travis/gopath/src/github.com/terraform-providers/terraform-provider-aws/aws/validators_test.go:2573:14: AWSAT005: avoid hardcoded ARN AWS partitions, use aws_partition data source
